"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","BR Audit URL","BR Audit Type","BR Audit Statement Date","BR Audit Period Start Date","BR Audit Period End Date","EV SSL Audit URL","EV SSL Audit Type","EV SSL Audit Statement Date","EV SSL Audit Period Start Date","EV SSL Audit Period End Date","EV Code Signing Audit URL","EV Code Signing Audit Type","EV Code Signing Audit Statement Date","EV Code Signing Audit Period Start Date","EV Code Signing Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Mozilla Status","Microsoft Status","Subordinate CA Owner"
"Autoridad de Certificaci?n (ANF AC)","001o000000rGWgAAAW","ANF Server CA","001o000000HsrymAAB","Autoridad de Certificaci?n (ANF AC)","Root Certificate","","B644D955FFF29B74E3B5687E908EE7C3C9197BA3336CC6328531F6C057D677FD","","false","Ernst & Young, LLP","https://cert.webtrust.org/SealFile?seal=2083&file=pdf","Web Trust","2016.07.21","2016.07.21","2016.07.21","https://cert.webtrust.org/SealFile?seal=2089&file=pdf","WebTrust","2016.07.21","2016.07.21","2016.07.21","https://cert.webtrust.org/SealFile?seal=2090&file=pdf","WebTrust","2016.07.21","2016.07.21","2016.07.21","","","","","","false","","","","","","","false","Not Yet Included","NotBefore",""
"Buypass","001o000000HshE5AAJ","Buypass Class 2 Root CA","001o000000HsfoiAAB","Buypass","Root Certificate","","9A114025197C5BB95D94E63D55CD43790847B646B23CDF11ADA4A00EFF15FB48","","false","BSI","https://www.buypass.com/the-company/certification/_/attachment/download/2db33e7e-5528-4cd4-83fa-50e3873f039e:b106edfa18530c142d3d0e2a899098244472bba6/ETS%20018.pdf","ETSI EN 319 411","2019.01.18","2017.12.01","2018.10.31","https://www.buypass.com/the-company/certification/_/attachment/download/2db33e7e-5528-4cd4-83fa-50e3873f039e:b106edfa18530c142d3d0e2a899098244472bba6/ETS%20018.pdf","ETSI EN 319 411","2019.01.18","2017.12.01","2018.10.31","","","","","","","","","","","false","https://www.buypass.com/support/download-center#ca-documentation","https://www.buypass.com/support/download-center#ca-documentation","2018.10.19","https://valid.business.ca22.ssl.buypass.no","https://expired.business.ca22.ssl.buypass.no","https://revoked.business.ca22.ssl.buypass.no","false","Included","Included",""
"Buypass","001o000000HshE7AAJ","Buypass Class 3 Root CA","001o000000HsfoiAAB","Buypass","Root Certificate","","EDF7EBBCA27A2A384D387B7D4010C666E2EDB4843E4C29B4AE1D5B9332E6B24D","","false","BSI","https://www.buypass.com/the-company/certification/_/attachment/download/2db33e7e-5528-4cd4-83fa-50e3873f039e:b106edfa18530c142d3d0e2a899098244472bba6/ETS%20018.pdf","ETSI EN 319 411","2019.01.18","2017.12.01","2018.10.31","https://www.buypass.com/the-company/certification/_/attachment/download/2db33e7e-5528-4cd4-83fa-50e3873f039e:b106edfa18530c142d3d0e2a899098244472bba6/ETS%20018.pdf","ETSI EN 319 411","2019.01.18","2017.12.01","2018.10.31","https://www.buypass.com/the-company/certification/_/attachment/download/2db33e7e-5528-4cd4-83fa-50e3873f039e:b106edfa18530c142d3d0e2a899098244472bba6/ETS%20018.pdf","ETSI EN 319 411","2019.01.18","2017.12.01","2018.10.31","","","","","","false","https://www.buypass.com/support/download-center#ca-documentation","https://www.buypass.com/support/download-center#ca-documentation","2018.10.19","https://valid.evident.ca23.ssl.buypass.no","https://expired.evident.ca23.ssl.buypass.no","https://revoked.evident.ca23.ssl.buypass.no","false","Included","Included",""
"Byte Computer S.A.","001o000000rGWiKAAW","BYTE Root Certification Authority 001","001o000000rGWiAAAW","Byte Computer S.A.","Root Certificate","","39AE2E6F304A6236BDF9066718DDC69E51AF5ED05A63F2EE8D80CA1D1CC8FE4F","","false","Elektrotechnick? zku?ebn? ?stav, s.p.","https://www.byte.gr/pki/attestation2019.pdf","ETSI EN 319 411","2019.06.14","2018.06.23","2019.06.07","","","","","","","","","","","","","","","","false","https://www.byte.gr/pki/repository/root/BYTE%20Root_CP_1.005_en.pdf","https://www.byte.gr/pki/repository/root/BYTE%20Root_CPS_1.006_en.pdf","2018.10.01","","","","false","Not Yet Included","Included",""
"Carillon Information Security Inc.","001o000000wGAgjAAG","CISRCA1","001o000000rGWi5AAG","Carillon Information Security Inc.","Root Certificate","","12FF248372BD87E44ECE432198BE9B04525F33DEE00356FD646F8ACC01412F86","","false","Richter LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230009","WebTrust","2019.02.12","2018.02.10","2019.02.09","","","","","","","","","","","","","","","","false","https://pub.carillon.ca/CertificatePolicy.pdf","https://pub.carillon.ca/CertificatePolicy.pdf","2019.02.07","","","","false","Not Yet Included","Included",""
"Certic?mara","001o000000HshDlAAJ","AC Ra?z Certic?mara S.A.","001o000000HsfolAAB","Certic?mara","Root Certificate","","A6C51E0DA5CA0A9309D2E4C0E40C2AF9107AAE8203857FE198E3E769E343085C","","false","Audit Trust","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=221203","WebTrust","2017.08.09","2016.05.01","2017.04.30","","","","","","","","","","","","","","","","false","https://web.certicamara.com/media/215037/dpc-certificados-de-firma-digital.pdf","https://web.certicamara.com/media/215037/dpc-certificados-de-firma-digital.pdf","2017.10.02","","","","false","Removed","NotBefore",""
"Certic?mara","001o000000wGC3QAAW","AC Ra?z Certic?mara S.A.","001o000000HsfolAAB","Certic?mara","Root Certificate","","D2A90E5D35CAC4D41F7D44CE66AFF885E1815FB339185853A87E66C05C9BEF1E","","false","Ernst & Young, LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=221649","WebTrust","2018.05.23","2017.05.01","2018.04.30","","","","","","","","","","","","","","","","false","https://web.certicamara.com/files/uploads/archivosmarcolegal/Certification_Practice_Statement_(CPS)_Digital_Signature_Certificate_Service_180921182241.pdf","https://web.certicamara.com/files/uploads/archivosmarcolegal/Certification_Practice_Statement_(CPS)_Digital_Signature_Certificate_Service_180921182241.pdf","2018.03.01","","","","false","Not Yet Included","Included",""
"Certinomis / Docapost","001o000000ccbJ6AAI","Certinomis - Root CA","001o000000HsfonAAB","Certinomis / Docapost","Root Certificate","","2A99F5BC1174B73CBB1D620884E01C34E51CCB3978DA125F0E33268883BF4158","","false","LSTI","https://www.lsti-certification.fr/images/LSTI---Attestation-letter---Certinomis_S.pdf","ETSI EN 319 411","2018.11.23","2017.07.24","2018.07.24","https://www.lsti-certification.fr/images/LSTI---Attestation-letter---Certinomis_S.pdf","ETSI EN 319 411","2018.11.23","2017.07.24","2018.07.24","","","","","","","","","","","false","https://www.certinomis.com/publi/rgs/DT-FL-1310-210-PC-PERSONNE-1.9.pdf","https://www.certinomis.com/publi/rgs/DT-FL-1310-220-PC-SERVEUR-1.9.pdf","2018.11.25","https://ccadb-valid.certinomis.com","https://ccadb-expired.certinomis.com","https://ccadb-revoked.certinomis.com","false","Removed","Included",""
"certSIGN","001o000000HshEFAAZ","certSIGN ROOT CA","001o000000HsfooAAB","certSIGN","Root Certificate","","EAA962C4FA4A6BAFEBE415196D351CCD888D4F53F3FA8AE6D7C466A94E6042BB","","false","Ernst & Young, LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=229553","WebTrust","2019.04.16","2018.02.09","2019.02.08","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=229551","WebTrust","2019.04.16","2018.02.09","2019.02.08","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=229552","WebTrust","2019.04.16","2018.02.09","2019.02.08","","","","","","false","https://www.certsign.ro/media/document/bXBCT2FNWUR4b0ZrcDNjY09qYmRhdz09/original/CP_certSIGN%20Law%20v1.7_January%202019%20rev_.pdf","https://www.certsign.ro/media/document/NEZxZGh0RTdZUHdUUlFZYk1xdFZydz09/original/CPS%20DV-v%201.4%20Law_January%202019%20rev&underscore_.pdf","2019.01.31","https://testssl-valid.certsign.ro/","https://testssl-expired.certsign.ro/","https://testssl-revoked.certsign.ro/","false","Included","Included",""
"certSIGN","0011J00001DYViqQAH","certSIGN Root CA G2","001o000000HsfooAAB","certSIGN","Root Certificate","","657CFE2FA73FAA38462571F332A2363A46FCE7020951710702CDFBB6EEDA3305","","false","LSTI","https://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1612-120_V10_Certsign.pdf","ETSI EN 319 411","2019.05.20","2018.03.29","2019.02.15","https://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1612-120_V10_Certsign.pdf","ETSI EN 319 411","2019.05.20","2018.03.29","2019.02.15","https://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1612-120_V10_Certsign.pdf","ETSI EN 319 411","2019.05.20","2018.03.29","2019.02.15","","","","","","false","https://www.certsign.ro/en/certsign-documents/policies-procedures","https://www.certsign.ro/en/certsign-documents/policies-procedures","2019.06.04","https://testssl-valid-evcp.certsign.ro/","https://testssl-expired-evcp.certsign.ro/","https://testssl-revoked-evcp.certsign.ro/","false","Not Yet Included","Included",""
"China Financial Certification Authority (CFCA)","001o000000TNZoiAAH","CFCA EV ROOT","001o000000HsrypAAB","China Financial Certification Authority (CFCA)","Root Certificate","","5CC3D78E4E1D5E45547A04E6873E64F90CF9536D1CCC2EF800F355C4C5FD70FD","","false","PwC - PricewaterhouseCoopers International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236836","WebTrust","2019.10.31","2018.08.01","2019.07.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236837","WebTrust","2019.10.31","2018.08.01","2019.07.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236838","WebTrust","2019.10.31","2018.08.01","2019.07.31","","","","","","false","https://www.cfca.com.cn/upload/CFCACertificatePolicy20181119.pdf","https://www.cfca.com.cn/upload/CertificationPracticeStatementOfCFCAGlobal-TrustSystemENG.pdf","2019.08.06","https://www.anxinsign.com/Web/login/login.jsp","https://exp.cebnet.com.cn/","https://rev.cebnet.com.cn/","false","Included","Included",""
"China Financial Certification Authority (CFCA)","001o000000rGWfvAAG","CFCA Identity CA","001o000000HsrypAAB","China Financial Certification Authority (CFCA)","Root Certificate","","FFB85C26308A961351249EA641F659D49F639E91DAED9C92D046CCDCECC93D2F","","false","PwC - PricewaterhouseCoopers International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236836","WebTrust","2019.10.31","2018.08.01","2019.07.31","","","","","","","","","","","","","","","","false","https://www.cfca.com.cn/upload/CFCACertificatePolicy20181119.pdf","https://www.cfca.com.cn/upload/CertificationPracticeStatementOfCFCAGlobal-TrustSystemENG.pdf","2019.08.06","","","","false","Not Yet Included","Included",""
"China Financial Certification Authority (CFCA)","001o000000rGWh2AAG","China Financial CA","001o000000HsrypAAB","China Financial Certification Authority (CFCA)","Root Certificate","","0771920C8CB874D5C5A4DC0D6A51A2D495D38C4DE2CD5B83D2A06FAA051935F6","","false","PwC - PricewaterhouseCoopers International Limited","https://cert.webtrust.org/SealFile?seal=2186&file=pdf","WebTrust","2016.07.31","2015.08.01","2016.07.31","https://cert.webtrust.org/SealFile?seal=2185&file=pdf","WebTrust","2016.07.31","2015.08.01","2016.07.31","","","","","","","","","","","false","","","","","","","false","Not Yet Included","Included",""
"China Internet Network Information Center (CNNIC)","001o000000HshEKAAZ","China Internet Network Information Center EV Certificates Root","001o000000HsfopAAB","China Internet Network Information Center (CNNIC)","Root Certificate","","1C01C6F4DBB2FEFC22558B2BCA32563F49844ACFC32B7BE4B0FF599F9E8C7AF7","","false","Ernst & Young, LLP","https://cert.webtrust.org/SealFile?seal=2092&file=pdf","WebTrust","2016.04.05","2016.04.05","2016.04.05","http://cnnic.cn/jczyfw/fwqzs/fwqzsrzjzz/","WebTrust","2016.04.05","2016.04.05","2016.04.05","https://cert.webtrust.org/SealFile?seal=2091&file=pdf","WebTrust","2016.04.05","2016.04.05","2016.04.05","","","","","","false","http://www.cnnic.cn/cps/","http://www.cnnic.cn/cps/","","https://evdemo.cnnic.cn/","","","false","Removed","Included",""
"China Internet Network Information Center (CNNIC)","001o000000HshEMAAZ","CNNIC ROOT","001o000000HsfopAAB","China Internet Network Information Center (CNNIC)","Root Certificate","","E28393773DA845A679F2080CC7FB44A3B7A1C3792CB7EB7729FDCB6A8D99AEA7","","false","Ernst & Young, LLP","https://cert.webtrust.org/SealFile?seal=2092&file=pdf","WebTrust","2016.04.05","2016.04.05","2016.04.05","http://cnnic.cn/jczyfw/fwqzs/fwqzsrzjzz/","WebTrust","2016.04.05","2016.04.05","2016.04.05","","","","","","","","","","","false","http://www.cnnic.cn/cps/","http://www.cnnic.cn/cps/","","https://mail.cnnic.cn/","","","false","Removed","Included",""
"Chunghwa Telecom","001o000000HshEoAAJ","Chunghwa Telecom Co., Ltd. - ePKI Root Certification Authority","001o000000HsfoqAAB","Chunghwa Telecom","Root Certificate","","C0A6F4DC63A24BFDCF54EF2A6A082A0A72DE35803E2FF5FF527AE5D87206DFD5","","false","SunRise CPAs / DFK International","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232565","WebTrust","2019.07.22","2018.06.01","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232566","WebTrust","2019.07.22","2018.06.01","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233024","WebTrust","2019.07.22","2018.06.01","2019.05.31","","","","","","false","http://eca.hinet.net/download/ePKI-CP-v1.7-Eng.pdf","http://eca.hinet.net/download/eCA-CPS-v1.6-Eng.pdf
http://eca.hinet.net/download/PublicCA-CPS-v1.9-Eng.pdf
http://eca.hinet.net/download/ePKI_EVSSL_CA_CPS_v1.2_Eng.pdf","2019.04.30","https://good.epkiov.hinet.net","https://expired.epkiov.hinet.net","https://revoked.epkiov.hinet.net","false","Included","Included",""
"Chunghwa Telecom","001o000000wFaQgAAK","ePKI Root Certification Authority - G2","001o000000HsfoqAAB","Chunghwa Telecom","Root Certificate","","1E51942B84FD467BF77D1C89DA241C04254DC8F3EF4C22451FE7A89978BDCD4F","","false","SunRise CPAs / DFK International","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232565","WebTrust","2019.07.22","2018.06.01","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232566","WebTrust","2019.07.22","2018.06.01","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233024","WebTrust","2019.07.22","2018.06.01","2019.05.31","","","","","","false","http://eca.hinet.net/download/ePKI-CP-v1.7-Eng.pdf","http://eca.hinet.net/download/eCA-CPS-v1.6-Eng.pdf
http://eca.hinet.net/download/PublicCA-CPS-v1.9-Eng.pdf
http://eca.hinet.net/download/ePKI_EVSSL_CA_CPS_v1.2_Eng.pdf","2019.04.30","https://good.epkig2ov.hinet.net","https://expired.epkig2ov.hinet.net","https://revoked.epkig2ov.hinet.net","false","Not Yet Included","Included",""
"Chunghwa Telecom","0011J00001PSUU5QAP","HiPKI Root CA - G1","001o000000HsfoqAAB","Chunghwa Telecom","Root Certificate","","F015CE3CC239BFEF064BE9F1D2C417E1A0264A0A94BE1F0C8D121864EB6949CC","","false","SunRise CPAs / DFK International","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232565","WebTrust","2019.07.22","2018.06.01","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232566","WebTrust","2019.07.22","2018.06.01","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233024","WebTrust","2019.07.22","2018.06.01","2019.05.31","","","","","","false","http://eca.hinet.net/download/HiPKI-CP-v1.0-en.pdf","http://eca.hinet.net/download/HiPKI-RCA-CPS-v1.0-en.pdf
http://eca.hinet.net/download/HiPKI-EV-TLSCA-CPS-v1.0-en.pdf","2019.02.22","https://good.hipkig1ev.hinet.net","https://expired.hipkig1ev.hinet.net","https://revoked.hipkig1ev.hinet.net","false","Not Yet Included","Included",""
"Cisco","001o000000rGWgiAAG","Cisco Root CA 2048","001o000000rGWjXAAW","Cisco","Root Certificate","","8327BC8C9D69947B3DE3C27511537267F59C21B9FA7B613FAFBCCD53B7024000","","false","Sensiba San Filippo LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223496","WebTrust","2018.11.27","2017.10.01","2018.09.30","","","","","","","","","","","","","","","","false","https://www.cisco.com/security/pki/policies/CiscoRootCA2048-CP.pdf","https://www.cisco.com/security/pki/policies/CiscoRootCA2048-CPS.pdf","2019.01.24","","","","false","Not Yet Included","Included",""
"Cisco","001o000000rGWXWAA4","Cisco RXC-R2","001o000000rGWjXAAW","Cisco","Root Certificate","","229CCC196D32C98421CC119E78486EEBEF603AECD525C6B88B47ABB740692B96","","false","Sensiba San Filippo LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223497","WebTrust","2018.11.27","2017.10.01","2018.09.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223498","WebTrust","2018.11.27","2017.10.01","2018.09.30","","","","","","","","","","","false","https://www.cisco.com/security/pki/policies/CiscoRXC-CP.pdf","https://www.cisco.com/security/pki/policies/CiscoRXCR2-CPS.pdf","2018.02.18","https://gxssl.cisco.com","https://exssl.cisco.com","https://rxssl.cisco.com","false","Not Yet Included","Included",""
"Collegio de Registradores Mercantile (Spanish Property & Commerce Registry)","001o000000rGWWsAAO","Registradores de Espa?a - CA Ra?z","001o000000rGWjcAAG","Collegio de Registradores Mercantile (Spanish Property & Commerce Registry)","Root Certificate","","7D2BF3489EBC9AD3448B8B0827715A3CBFE3D523E3B56A9B5FC1D2A2DA2F20FE","","false","","https://sede.minetur.gob.es/prestadores/tsl/tsl.pdf","Equivalent ETSI 102 042","2014.10.30","2014.10.30","2014.10.30","","","","","","","","","","","","","","","","false","","","","","","","false","Not Yet Included","Included",""
"ComSign","001o000000rGWeXAAW","ComSign Global Root CA","001o000000HsfosAAB","ComSign","Root Certificate","","2605875AFCC176B2D66DD66A995D7F8D5EBB86CE120D0E7E9E7C6EF294A27D4C","","false","BDO Israel ? Ziv Haft CPA","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=231572","WebTrust","2019.04.26","2018.04.27","2019.04.26","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=231573","WebTrust","2019.04.26","2018.04.27","2019.04.26","","","","","","","","","","","false","https://s3-us-west-2.amazonaws.com/comsign/CPS/CPS_4.3.pdf","https://s3-us-west-2.amazonaws.com/comsign/CPS/CPS_4.3.pdf","2019.07.01","https://fedir.comsign.co.il/test.html","https://expired.comsign.co.uk/test.html","https://revoked.comsign.co.uk/test.html","false","Not Yet Included","Included",""
"Consorci Administraci? Oberta de Catalunya (Consorci AOC, CATCert)","001o000000HshEiAAJ","EC-ACC","001o000000HsfotAAB","Consorci Administraci? Oberta de Catalunya (Consorci AOC, CATCert)","Root Certificate","","88497F01602F3154246AE28C4D5AEF10F1D87EBB76626F4AE0B7F95BA7968799","","false","AENOR INTERNACIONAL, S.A. (Unipersonal)","https://www.aenor.com/Certificacion_Documentos/eiDas/2019%20AENOR%20Anexo%202%20ETSI%20319%20411-2%20PSC-CAOC_v4.pdf","ETSI EN 319 411","2019.05.31","2018.03.29","2019.03.28","https://www.aenor.com/Certificacion_Documentos/eiDas/2019%20AENOR%20Anexo%202%20ETSI%20319%20411-1%20PSC-CAOC_v4.pdf","ETSI EN 319 411","2019.05.31","2018.03.29","2019.03.28","https://www.aenor.com/Certificacion_Documentos/eiDas/2019%20AENOR%20Anexo%202%20ETSI%20319%20411-2%20PSC-CAOC_v4.pdf","ETSI EN 319 411","2019.05.31","2018.03.29","2019.03.28","","","","","","false","https://www.aoc.cat/wp-content/uploads/2018/07/pc_dispositius_i_infraestructures-6_0-en-1.pdf","https://www.aoc.cat/wp-content/uploads/2018/07/dpc-6-0-en-1.pdf","2018.07.26","https://testcdsq.aoc.cat","https://testcdsqexpired.aoc.cat","https://testcdsqrevoked.aoc.cat","false","Included","Included",""
